,Location ,Lat,Lon
2257,Merrillville IN,41.482814399999995,-87.33281389999998
2258,Kokomo IN,40.486427,-86.13360329999998
2259,Belton MO,38.8119527,-94.5318982
2260,Mobile AL,30.6953657,-88.0398912
2261,Mesa AZ,33.4151843,-111.83147240000001
2262,Montezuma Creek UT,37.259367,-109.3010902
2263,Henderson NC,36.3295905,-78.3991638
2264,Cocoa Beach FL,28.320006699999997,-80.6075513
2265,Sissonville WV,38.5281485,-81.6309601
2266,Inwood WV,39.3578781,-78.03999940000001
2267,Hernando FL,28.8999815,-82.37454009999998
2268,Las Cruces NM,32.3199396,-106.7636538
2269,Catoosa OK,36.188987,-95.74581700000002
2270,Guadalupe County TX,29.647730699999997,-97.87216
2271,Seattle WA,47.6062095,-122.33207079999998
2272,Denton TX,33.2148412,-97.1330683
2273,Fort Washington MD,38.7073379,-77.0230313
2274,Montgomery AL,32.366805199999995,-86.2999689
2275,Stutsman County ND,46.939184000000004,-98.9909139
2276,Phoenix AZ,33.4483771,-112.07403729999999
2277,Stratford TX,36.3361402,-102.0721191
2278,Church Hill TN,36.52232070000001,-82.7134921
2279,Woodbridge VA,38.6581722,-77.24970490000001
2280,Evansville IN,37.9715592,-87.5710898
2281,Casper WY,42.8500769,-106.32517490000001
2282,Crawford County OH,40.8268068,-82.99316069999998
2283,Gilbert AZ,33.3528264,-111.789027
2284,Wamego KS,39.2019412,-96.3049975
2285,St. Louis MO,38.6270025,-90.1994042
2286,Dallas TX,32.7766642,-96.7969879
2287,Chester SC,34.7048613,-81.2142561
2288,Coeur d'Alene ID,47.67346320000001,-116.78122250000001
2289,Orlando FL,28.5383355,-81.3792365
2290,Henrico VA,37.50593320000001,-77.3324425
2291,Tucson AZ,32.2226066,-110.9747108
2292,Bristol Township PA,40.1259492,-74.86825689999998
2293,Glendale AZ,33.538652299999995,-112.18598659999999
2294,Santa Ana CA,33.7454725,-117.867653
2295,Scottsdale AZ,33.494170399999994,-111.9260519
2296,Clarksville TX,33.6106648,-95.052722
2297,Pima County AZ,32.057499,-111.66607250000001
2298,Johnson County MO,38.674474700000005,-93.82482409999999
2299,Abington Township PA,40.1240795,-75.11951069999998
2300,Sandpoint ID,48.276577,-116.55346499999999
2301,Carroll County GA,33.5642239,-85.0649071
2302,Lakeland FL,28.039465399999997,-81.9498042
2303,Barnwell AL,30.423983000000003,-87.87857799999998
2304,Kansas City MO,39.0997265,-94.5785667
2305,Oil Springs KY,37.81009239999999,-82.94238790000001
2306,Farmington NM,36.72805830000001,-108.21868559999999
2307,North Manchester IN,41.0006005,-85.768597
2308,Terre Haute IN,39.4667034,-87.41390919999998
2309,San Francisco CA,37.7749295,-122.4194155
2310,Shelbyville TX,31.761768300000004,-94.0789272
2311,Clinton MO,38.368632399999996,-93.7782689
2312,Long Beach CA,33.770050399999995,-118.1937395
2313,Spotsylvania VA,38.204165,-77.6077865
2314,Jurupa Valley CA,33.9971974,-117.48548020000001
2315,Pottstown PA,40.24537410000001,-75.6496302
2316,Pilot Station AK,61.938888899999995,-162.875
2317,Tarpon Springs FL,28.146124800000003,-82.7567679
2318,Hillsboro OR,45.5200114,-122.9365835
2319,Fontana CA,34.0922335,-117.435048
2320,Oakland CA,37.8043637,-122.27111370000002
2321,Fort Sumner NM,34.4717332,-104.2455304
2322,Midland TX,31.9973456,-102.0779146
2323,Elgin IL,42.035408399999994,-88.2825668
2324,Midland MI,43.6155825,-84.24721159999999
2325,Blackman Township MI,42.279916799999995,-84.45927009999998
2326,Lexington NC,35.8240265,-80.2533838
2327,West Fargo ND,46.8769487,-96.8999057
2328,Manhasset NY,40.7978787,-73.6995749
2329,Tulare CA,36.20772879999999,-119.3473379
2330,Sandy UT,40.564978100000005,-111.8389726
2331,Keizer OR,44.9901194,-123.0262077
2332,East Baton Rouge LA,30.5693593,-91.09694
2333,Parmelee SD,43.32305849999999,-101.02653640000001
2334,Casa Grande AZ,32.9110027,-111.7733902
2335,Clarksville TN,36.5297706,-87.3594528
2336,Jonesborough TN,36.2942722,-82.4734787
2337,Elk Plain WA,47.053155100000005,-122.39761999999999
2338,Burnsville NC,35.9173357,-82.300961
2339,Valley View CA,33.2183701,-117.0341967
2340,Lancaster TX,32.5920798,-96.7561082
2341,Sacramento CA,38.5815719,-121.49439960000001
2342,South El Monte CA,34.0519548,-118.04673390000002
2343,Greenville SC,34.85261759999999,-82.3940104
2344,Utica KY,37.602269899999996,-87.11305209999998
2345,Lone Rock AR,36.1806251,-92.3446022
2346,Scott County KY,38.3172361,-84.56414699999998
2347,Timberlake NC,36.284388799999995,-78.95063540000001
2348,Winter Haven FL,28.0222435,-81.7328567
2349,Princeton NJ,40.3572976,-74.66722259999999
2350,Owasso OK,36.2695388,-95.85471190000001
2351,Mannford OK,36.1334101,-96.3544571
2352,Amelia Island FL,30.626569699999997,-81.46085599999998
2353,Littlefield TX,33.9173148,-102.3249022
2354,Aurora IL,41.7605849,-88.32007150000003
2355,Greenspoint TX,29.9384565,-95.4096633
2356,Abilene TX,32.4487364,-99.73314390000002
2357,Bogalusa LA,30.791020399999997,-89.8486858
2358,Childress TX,34.4264529,-100.20400190000001
2359,Largo FL,27.909466499999997,-82.7873244
2360,Genesee Township MI,43.09351470000001,-83.6135572
2361,Douglas AZ,31.344547100000003,-109.54534469999999
2362,Nikolaevsk AK,59.8119444,-151.6105557
2363,Anchorage AK,61.2180556,-149.90027780000003
2364,Wise County VA,37.0240877,-82.605118
2365,Sanford NC,35.4798757,-79.18029940000001
2366,Midway FL,30.495475899999995,-84.45435129999998
2367,Nampa ID,43.5788175,-116.55978
2368,Stillwater OK,36.1156071,-97.0583681
2369,Lower Macungie Township PA,40.540989,-75.56260390000001
2370,Elizabethtown KY,37.7030646,-85.8649408
2371,Sylacauga AL,33.1731716,-86.2516406
2372,Swansea SC,33.738208799999995,-81.09787340000001
2373,Surprise AZ,33.62923370000001,-112.36792790000001
2374,Pasadena TX,29.6910625,-95.2091006
2375,Charleston WV,38.3498195,-81.6326234
2376,Winston-Salem NC,36.09985959999999,-80.24421600000001
2377,Atwater CA,37.3477174,-120.60908400000001
2378,Guthrie OK,35.878937,-97.4253185
2379,Reno NV,39.529632899999996,-119.8138027
2380,New Llano LA,31.11490929999999,-93.27155350000001
2381,Goodbee LA,30.495803999999996,-90.196732
2382,Greenville NC,35.612660999999996,-77.3663538
2383,Jackson MI,42.245869,-84.40134619999998
2384,Brownsville TX,25.9017472,-97.4974838
2385,Huntsville AL,34.730368799999994,-86.5861037
2386,Okmulgee OK,35.626695700000006,-95.95153990000001
2387,Corpus Christi TX,27.800582799999997,-97.396381
2388,New York NY,40.7127753,-74.0059728
2389,Molena GA,33.0120724,-84.50020129999999
2390,Barstow CA,34.89579570000001,-117.01728259999999
2391,Fremont CA,37.548269700000006,-121.98857190000001
2392,Reynoldsville WV,39.2884222,-80.4348145
2393,Greece NY,43.2097837,-77.6930602
2394,Volant PA,41.11367070000001,-80.25895179999998
2395,South Bend IN,41.676354499999995,-86.25198979999998
2396,Marysville CA,39.145725299999995,-121.5913547
2397,Searcy County AR,35.9721,-92.69838680000001
2398,Portland OR,45.5122308,-122.6587185
2399,Oroville CA,39.513775200000005,-121.55635900000001
2400,Cathedral City CA,33.780538799999995,-116.46680359999999
2401,Danville VA,36.585971799999996,-79.39502279999998
2402,West Valley City UT,40.691613200000006,-112.00105009999999
2403,Troy MI,42.6064095,-83.1497751
2404,Billings MT,45.783285600000006,-108.50069040000001
2405,Reseda CA,34.2011141,-118.5360517
2406,Baldwin Hills CA,34.006677,-118.3505779
2407,Royal Oak MI,42.4894801,-83.1446485
2408,Winn Parish LA,31.91961239999999,-92.6586401
2409,Gardena CA,33.8883487,-118.30896240000001
2410,Pembroke NY,42.9975593,-78.4347444
2411,Sparta NC,36.5054071,-81.12091889999998
2412,Lake Elmo MN,44.99579979999999,-92.87937679999999
2413,Helena-West Helena AR,34.5291,-90.59
2414,Washington PA,40.17396,-80.24617140000001
2415,Trinidad CO,37.1694632,-104.5005407
2416,Waco TX,31.549333,-97.1466695
2417,Thornton CO,39.8680412,-104.9719243
2418,Round Rock TX,30.508255100000003,-97.678896
2419,Carrollton GA,33.580110299999994,-85.0766113
2420,Lodge Grass MT,45.3144117,-107.3631461
2421,Magna UT,40.709112100000006,-112.1016088
2422,Austell GA,33.8126059,-84.6343783
2423,Tishomingo OK,34.2362054,-96.6786131
2424,Cumberland County KY,36.7776446,-85.35496499999998
2425,Douglasville GA,33.7514966,-84.7477136
2426,Greene County MO,37.3311215,-93.5003454
2427,Fort Lauderdale FL,26.122438600000002,-80.13731740000001
2428,Sugar House UT,40.7208539,-111.8563389
2429,Pavilion Township MI,42.2057097,-85.45818589999998
2430,Foresthill CA,39.0201768,-120.81798909999998
2431,Mackinaw IL,40.5369829,-89.3575913
2432,Boone IA,42.059704700000005,-93.88022729999999
2433,Memphis TN,35.1495343,-90.0489801
2434,West Olive MI,42.9214101,-86.14643520000001
2435,Harmony TX,32.7543681,-95.1091207
2436,Vernon TX,34.1545306,-99.2650804
2437,Palermo CA,39.4354432,-121.5380243
2438,Johns Creek GA,34.0289259,-84.19857900000001
2439,Northglenn CO,39.8961821,-104.98114679999999
2440,Elk Grove CA,38.4087993,-121.37161780000001
2441,Casselberry FL,28.677775,-81.3278455
2442,Shreveport LA,32.5251516,-93.75017890000001
2443,Redlands CA,34.055569299999995,-117.1825381
2444,Franklin NC,35.182317100000006,-83.3815429
2445,Moorland IA,42.44191670000001,-94.2960772
2446,Quartzsite AZ,33.6639137,-114.2299486
2447,Box Elder SD,44.1124877,-103.06823229999999
2448,Liberty NC,35.8534705,-79.5716903
2449,Kansas City KS,39.114053000000006,-94.6274636
2450,Columbus GA,32.4609764,-84.9877094
2451,Orosi CA,36.5449499,-119.28733840000001
2452,Sandia TX,28.021364799999997,-97.8798634
2453,Oakfield ME,46.1007097,-68.15892079999999
2454,Kettering OH,39.68950359999999,-84.16882740000001
2455,Bexar County TX,29.420076300000005,-98.5721016
2456,Aurora MO,36.970890999999995,-93.717979
2457,Fairview OH,40.057013899999994,-81.2328871
2458,Prague OK,35.486736799999996,-96.6850174
2459,East Point GA,33.6795531,-84.43937240000002
2460,Floyd County GA,34.2828967,-85.23084140000002
2461,Johnston SC,33.83208,-81.80094240000001
2462,Appleton WI,44.2619309,-88.41538469999998
2463,Yuma AZ,32.6926512,-114.62769159999999
2464,Hackett AR,35.1903732,-94.41104940000001
2465,Lancaster PA,40.0378755,-76.3055144
2466,Glade Spring VA,36.791225,-81.7712324
2467,Morristown TN,36.2139814,-83.29489219999998
2468,Lower Burrell PA,40.5849232,-79.7209802
2469,York WI,43.2290789,-89.0752499
2470,Clark County WI,44.8480735,-90.75328090000001
2471,Haughton LA,32.532651400000006,-93.5040627
2472,Talihina OK,34.751489299999996,-95.0480162
2473,Blackfoot ID,43.19047090000001,-112.34497730000001
2474,Portsmouth VA,36.835425799999996,-76.29827420000001
2475,Amite LA,30.726574699999997,-90.5089815
2476,Carnesville GA,34.3698266,-83.23515499999998
2477,Dearborn Heights MI,42.3369816,-83.27326269999998
2478,Clinton MD,38.7651145,-76.8983059
2479,Wales ME,44.1523636,-70.0608896
2480,Quincy IL,39.9356016,-91.40987259999999
2481,Richmond VA,37.540724600000004,-77.4360481
2482,Lake Mary FL,28.758883299999997,-81.3178446
2483,Martins Ferry OH,40.0959055,-80.724526
2484,Norman OK,35.222566799999996,-97.4394777
2485,Plymouth Township MI,42.3735328,-83.5090381
2486,Laredo TX,27.530567100000003,-99.4803241
2487,Gresham OR,45.5098388,-122.4347334
2488,Sunridge NV,39.0861588,-119.76834840000002
2489,Baxter KY,36.8598108,-83.330737
2490,Joshua Tree CA,34.134728,-116.31306609999999
2491,West Memphis AR,35.1464797,-90.1845388
2492,Mathis TX,28.094455800000002,-97.8280543
2493,Gurnee IL,42.3702996,-87.90201859999998
2494,Fox Crossing WI,44.2306388,-88.49680490000001
2495,Rio Bravo TX,27.3641887,-99.4800415
2496,Citra FL,29.41191659999999,-82.10981559999998
2497,Cleveland OH,41.499320000000004,-81.6943605
2498,Dumas TX,35.865378899999996,-101.9732236
2499,Mountain Home ID,43.1329504,-115.69119750000002
2500,Fort Morgan CO,40.250258200000005,-103.79995090000001
2501,Silsbee TX,30.349097600000004,-94.1779624
2502,San Diego CA,32.715738,-117.1610838
2503,Grand Junction CO,39.0638705,-108.5506486
2504,Everton MO,37.342547700000004,-93.702428
2505,West Jordan UT,40.6096698,-111.9391031
2506,Riverbank CA,37.7360396,-120.9354895
2507,Cottonwood Heights UT,40.6183158,-111.81629309999998
2508,Florida City FL,25.447889800000002,-80.47922369999998
2509,Fullerton CA,33.8703645,-117.9242123
2510,Thomasville NC,35.8826369,-80.0819879
2511,Dundee FL,28.0225206,-81.6192432
2512,Honolulu HI,21.3069444,-157.8583333
2513,Torrance CA,33.835849200000006,-118.34062879999999
2514,Chicago IL,41.8781136,-87.62979820000001
2515,Chickasha OK,35.052565,-97.9364326
2516,Mecca CA,33.571692,-116.07722439999999
2517,Springfield MO,37.20895720000001,-93.2922989
2518,Pearland TX,29.5635666,-95.2860474
2519,Wilmington NC,34.2257255,-77.9447102
